Age,Sex,Employment_Status,Education_Level,id,age_char,age_char_disk,sex_disk,employment_status_disk,education_level_disk
48,Female,Employed,Bachelor's Degree,1723,48,48,Female,Employed,Bachelor's Degree
48,Female,Employed,Bachelor's Degree,2146,48,48,Female,Employed,Bachelor's Degree
48,Female,Employed,Bachelor's Degree,2773,48,48,Female,Employed,Bachelor's Degree
48,Female,Employed,Master's Degree,2063,48,48,Female,Employed,Diskretioneret
48,Female,Employed,PhD,404,48,48,Female,Employed,Diskretioneret
48,Female,Retired,Associate's Degree,1,48,48,Female,Retired,Diskretioneret
48,Female,Retired,Associate's Degree,701,48,48,Female,Retired,Diskretioneret
48,Female,Retired,Associate's Degree,1324,48,48,Female,Retired,Diskretioneret
48,Female,Retired,Bachelor's Degree,394,48,48,Female,Retired,Bachelor's Degree
48,Female,Retired,Bachelor's Degree,1374,48,48,Female,Retired,Bachelor's Degree
48,Female,Retired,Bachelor's Degree,1529,48,48,Female,Retired,Bachelor's Degree
48,Female,Retired,Bachelor's Degree,2436,48,48,Female,Retired,Bachelor's Degree
48,Female,Retired,PhD,2127,48,48,Female,Retired,Diskretioneret
48,Female,Student,Associate's Degree,1467,48,48,Female,Student,Diskretioneret
48,Female,Student,High School,1445,48,48,Female,Student,Diskretioneret
48,Female,Student,High School,1904,48,48,Female,Student,Diskretioneret
48,Female,Unemployed,Bachelor's Degree,474,48,48,Female,Unemployed,Diskretioneret
48,Female,Unemployed,High School,1068,48,48,Female,Unemployed,Diskretioneret
48,Female,Unemployed,Master's Degree,2664,48,48,Female,Unemployed,Diskretioneret
48,Female,Unemployed,PhD,1874,48,48,Female,Unemployed,Diskretioneret
48,Female,Unemployed,PhD,2826,48,48,Female,Unemployed,Diskretioneret
48,Male,Employed,Bachelor's Degree,87,48,48,Male,Employed,Diskretioneret
48,Male,Employed,Bachelor's Degree,2095,48,48,Male,Employed,Diskretioneret
48,Male,Employed,High School,2820,48,48,Male,Employed,Diskretioneret
48,Male,Employed,Master's Degree,317,48,48,Male,Employed,Diskretioneret
48,Male,Employed,PhD,1424,48,48,Male,Employed,Diskretioneret
48,Male,Retired,Associate's Degree,712,48,48,Male,Retired,Diskretioneret
48,Male,Retired,Associate's Degree,1990,48,48,Male,Retired,Diskretioneret
48,Male,Retired,Bachelor's Degree,77,48,48,Male,Retired,Bachelor's Degree
48,Male,Retired,Bachelor's Degree,1025,48,48,Male,Retired,Bachelor's Degree
48,Male,Retired,Bachelor's Degree,2246,48,48,Male,Retired,Bachelor's Degree
48,Male,Retired,Bachelor's Degree,2687,48,48,Male,Retired,Bachelor's Degree
48,Male,Retired,Master's Degree,911,48,48,Male,Retired,Diskretioneret
48,Male,Retired,Master's Degree,2548,48,48,Male,Retired,Diskretioneret
48,Male,Retired,PhD,1411,48,48,Male,Retired,Diskretioneret
48,Male,Student,High School,2800,48,48,Male,Student,Diskretioneret
48,Male,Student,Master's Degree,2928,48,48,Male,Student,Diskretioneret
48,Male,Student,PhD,1720,48,48,Male,Student,Diskretioneret
48,Male,Unemployed,Associate's Degree,113,48,48,Male,Unemployed,Diskretioneret
48,Male,Unemployed,Bachelor's Degree,590,48,48,Male,Unemployed,Diskretioneret
48,Male,Unemployed,Bachelor's Degree,2981,48,48,Male,Unemployed,Diskretioneret
48,Male,Unemployed,High School,1642,48,48,Male,Unemployed,Diskretioneret
48,Male,Unemployed,High School,1871,48,48,Male,Unemployed,Diskretioneret
48,Male,Unemployed,Master's Degree,1965,48,48,Male,Unemployed,Diskretioneret
49,Female,Employed,Bachelor's Degree,2037,49,49,Female,Employed,Diskretioneret
49,Female,Employed,Bachelor's Degree,2853,49,49,Female,Employed,Diskretioneret
49,Female,Employed,High School,539,49,49,Female,Employed,Diskretioneret
49,Female,Employed,High School,2321,49,49,Female,Employed,Diskretioneret
49,Female,Employed,Master's Degree,720,49,49,Female,Employed,Diskretioneret
49,Female,Employed,Master's Degree,1136,49,49,Female,Employed,Diskretioneret
49,Female,Employed,PhD,639,49,49,Female,Employed,Diskretioneret
49,Female,Employed,PhD,922,49,49,Female,Employed,Diskretioneret
49,Female,Retired,Associate's Degree,1261,49,49,Female,Retired,Diskretioneret
49,Female,Retired,Associate's Degree,2110,49,49,Female,Retired,Diskretioneret
49,Female,Retired,Bachelor's Degree,164,49,49,Female,Retired,Bachelor's Degree
49,Female,Retired,Bachelor's Degree,235,49,49,Female,Retired,Bachelor's Degree
49,Female,Retired,Bachelor's Degree,1333,49,49,Female,Retired,Bachelor's Degree
49,Female,Retired,Bachelor's Degree,1721,49,49,Female,Retired,Bachelor's Degree
49,Female,Retired,High School,2814,49,49,Female,Retired,Diskretioneret
49,Female,Retired,Master's Degree,1323,49,49,Female,Retired,Diskretioneret
49,Female,Retired,Master's Degree,2595,49,49,Female,Retired,Diskretioneret
49,Female,Student,Associate's Degree,285,49,49,Female,Student,Diskretioneret
49,Female,Student,High School,2005,49,49,Female,Student,Diskretioneret
49,Female,Student,High School,2923,49,49,Female,Student,Diskretioneret
49,Female,Student,PhD,544,49,49,Female,Student,Diskretioneret
49,Female,Unemployed,Associate's Degree,440,49,49,Female,Unemployed,Associate's Degree
49,Female,Unemployed,Associate's Degree,1132,49,49,Female,Unemployed,Associate's Degree
49,Female,Unemployed,Associate's Degree,2102,49,49,Female,Unemployed,Associate's Degree
49,Female,Unemployed,Associate's Degree,2224,49,49,Female,Unemployed,Associate's Degree
49,Female,Unemployed,Bachelor's Degree,120,49,49,Female,Unemployed,Diskretioneret
49,Female,Unemployed,Bachelor's Degree,1499,49,49,Female,Unemployed,Diskretioneret
49,Female,Unemployed,Master's Degree,104,49,49,Female,Unemployed,Diskretioneret
49,Male,Employed,Bachelor's Degree,993,49,49,Male,Diskretioneret,Diskretioneret
49,Male,Employed,Bachelor's Degree,1211,49,49,Male,Diskretioneret,Diskretioneret
49,Male,Employed,Master's Degree,55,49,49,Male,Diskretioneret,Diskretioneret
49,Male,Employed,PhD,904,49,49,Male,Diskretioneret,Diskretioneret
49,Male,Retired,Associate's Degree,1908,49,49,Male,Retired,Diskretioneret
49,Male,Retired,Associate's Degree,2765,49,49,Male,Retired,Diskretioneret
49,Male,Retired,High School,2947,49,49,Male,Retired,Diskretioneret
49,Male,Retired,PhD,446,49,49,Male,Retired,PhD
49,Male,Retired,PhD,1367,49,49,Male,Retired,PhD
49,Male,Retired,PhD,1433,49,49,Male,Retired,PhD
49,Male,Retired,PhD,1929,49,49,Male,Retired,PhD
49,Male,Student,High School,1843,49,49,Male,Diskretioneret,Diskretioneret
49,Male,Unemployed,Bachelor's Degree,2715,49,49,Male,Unemployed,Diskretioneret
49,Male,Unemployed,High School,172,49,49,Male,Unemployed,Diskretioneret
49,Male,Unemployed,High School,1739,49,49,Male,Unemployed,Diskretioneret
49,Male,Unemployed,Master's Degree,41,49,49,Male,Unemployed,Master's Degree
49,Male,Unemployed,Master's Degree,1830,49,49,Male,Unemployed,Master's Degree
49,Male,Unemployed,Master's Degree,2079,49,49,Male,Unemployed,Master's Degree
49,Male,Unemployed,Master's Degree,2114,49,49,Male,Unemployed,Master's Degree
50,Female,Employed,Associate's Degree,421,50,50,Female,Employed,Diskretioneret
50,Female,Employed,Bachelor's Degree,484,50,50,Female,Employed,Diskretioneret
50,Female,Employed,Master's Degree,1459,50,50,Female,Employed,Diskretioneret
50,Female,Employed,PhD,505,50,50,Female,Employed,Diskretioneret
50,Female,Employed,PhD,2342,50,50,Female,Employed,Diskretioneret
50,Female,Retired,Bachelor's Degree,769,50,50,Female,Retired,Diskretioneret
50,Female,Retired,Bachelor's Degree,2758,50,50,Female,Retired,Diskretioneret
50,Female,Retired,Master's Degree,1774,50,50,Female,Retired,Diskretioneret
50,Female,Retired,Master's Degree,1890,50,50,Female,Retired,Diskretioneret
50,Female,Retired,PhD,1447,50,50,Female,Retired,Diskretioneret
50,Female,Student,High School,1712,50,50,Female,Student,Diskretioneret
50,Female,Student,High School,2870,50,50,Female,Student,Diskretioneret
50,Female,Student,Master's Degree,361,50,50,Female,Student,Diskretioneret
50,Female,Unemployed,Associate's Degree,2441,50,50,Female,Unemployed,Diskretioneret
50,Female,Unemployed,Bachelor's Degree,1574,50,50,Female,Unemployed,Diskretioneret
50,Female,Unemployed,Bachelor's Degree,2995,50,50,Female,Unemployed,Diskretioneret
50,Female,Unemployed,Master's Degree,267,50,50,Female,Unemployed,Diskretioneret
50,Female,Unemployed,Master's Degree,1958,50,50,Female,Unemployed,Diskretioneret
50,Female,Unemployed,PhD,1120,50,50,Female,Unemployed,PhD
50,Female,Unemployed,PhD,1936,50,50,Female,Unemployed,PhD
50,Female,Unemployed,PhD,2229,50,50,Female,Unemployed,PhD
50,Male,Employed,Associate's Degree,971,50,50,Male,Employed,Associate's Degree
50,Male,Employed,Associate's Degree,1785,50,50,Male,Employed,Associate's Degree
50,Male,Employed,Associate's Degree,2303,50,50,Male,Employed,Associate's Degree
50,Male,Employed,Associate's Degree,2860,50,50,Male,Employed,Associate's Degree
50,Male,Employed,Bachelor's Degree,1477,50,50,Male,Employed,Diskretioneret
50,Male,Employed,High School,679,50,50,Male,Employed,Diskretioneret
50,Male,Employed,High School,928,50,50,Male,Employed,Diskretioneret
50,Male,Employed,PhD,245,50,50,Male,Employed,Diskretioneret
50,Male,Employed,PhD,330,50,50,Male,Employed,Diskretioneret
50,Male,Retired,Associate's Degree,846,50,50,Male,Retired,Associate's Degree
50,Male,Retired,Associate's Degree,1059,50,50,Male,Retired,Associate's Degree
50,Male,Retired,Associate's Degree,1946,50,50,Male,Retired,Associate's Degree
50,Male,Retired,Associate's Degree,2099,50,50,Male,Retired,Associate's Degree
50,Male,Retired,Bachelor's Degree,2446,50,50,Male,Retired,Diskretioneret
50,Male,Retired,Master's Degree,687,50,50,Male,Retired,Diskretioneret
50,Male,Retired,PhD,1974,50,50,Male,Retired,Diskretioneret
50,Male,Student,Associate's Degree,66,50,50,Male,Student,Associate's Degree
50,Male,Student,Associate's Degree,826,50,50,Male,Student,Associate's Degree
50,Male,Student,Associate's Degree,1015,50,50,Male,Student,Associate's Degree
50,Male,Student,Associate's Degree,2407,50,50,Male,Student,Associate's Degree
50,Male,Student,High School,708,50,50,Male,Student,Diskretioneret
50,Male,Student,Master's Degree,2214,50,50,Male,Student,Diskretioneret
50,Male,Student,Master's Degree,2343,50,50,Male,Student,Diskretioneret
50,Male,Student,PhD,326,50,50,Male,Student,PhD
50,Male,Student,PhD,739,50,50,Male,Student,PhD
50,Male,Student,PhD,1717,50,50,Male,Student,PhD
50,Male,Unemployed,Associate's Degree,1295,50,50,Male,Unemployed,Diskretioneret
50,Male,Unemployed,Bachelor's Degree,507,50,50,Male,Unemployed,Diskretioneret
50,Male,Unemployed,Bachelor's Degree,1673,50,50,Male,Unemployed,Diskretioneret
50,Male,Unemployed,Bachelor's Degree,1728,50,50,Male,Unemployed,Diskretioneret
51,Female,Employed,High School,1777,51,51,Female,Employed,Diskretioneret
51,Female,Employed,High School,2327,51,51,Female,Employed,Diskretioneret
51,Female,Employed,PhD,1768,51,51,Female,Employed,Diskretioneret
51,Female,Retired,Associate's Degree,135,51,51,Female,Retired,Diskretioneret
51,Female,Retired,Bachelor's Degree,1848,51,51,Female,Retired,Diskretioneret
51,Female,Retired,Master's Degree,408,51,51,Female,Retired,Diskretioneret
51,Female,Retired,PhD,2494,51,51,Female,Retired,Diskretioneret
51,Female,Student,Associate's Degree,1268,51,51,Female,Student,Diskretioneret
51,Female,Student,Bachelor's Degree,1233,51,51,Female,Student,Diskretioneret
51,Female,Student,High School,608,51,51,Female,Student,High School
51,Female,Student,High School,2065,51,51,Female,Student,High School
51,Female,Student,High School,2417,51,51,Female,Student,High School
51,Female,Student,PhD,2915,51,51,Female,Student,Diskretioneret
51,Female,Unemployed,Bachelor's Degree,1747,51,51,Female,Unemployed,Diskretioneret
51,Female,Unemployed,High School,1775,51,51,Female,Unemployed,Diskretioneret
51,Female,Unemployed,PhD,669,51,51,Female,Unemployed,Diskretioneret
51,Female,Unemployed,PhD,1245,51,51,Female,Unemployed,Diskretioneret
51,Female,Unemployed,PhD,2336,51,51,Female,Unemployed,Diskretioneret
51,Male,Employed,Associate's Degree,2039,51,51,Male,Employed,Diskretioneret
51,Male,Employed,High School,93,51,51,Male,Employed,Diskretioneret
51,Male,Employed,High School,689,51,51,Male,Employed,Diskretioneret
51,Male,Employed,High School,1078,51,51,Male,Employed,Diskretioneret
51,Male,Employed,High School,1546,51,51,Male,Employed,Diskretioneret
51,Male,Employed,High School,1697,51,51,Male,Employed,Diskretioneret
51,Male,Employed,PhD,1344,51,51,Male,Employed,Diskretioneret
51,Male,Retired,Associate's Degree,1579,51,51,Male,Retired,Associate's Degree
51,Male,Retired,Associate's Degree,1960,51,51,Male,Retired,Associate's Degree
51,Male,Retired,Associate's Degree,2256,51,51,Male,Retired,Associate's Degree
51,Male,Retired,High School,2624,51,51,Male,Retired,Diskretioneret
51,Male,Retired,Master's Degree,2352,51,51,Male,Retired,Diskretioneret
51,Male,Retired,Master's Degree,2971,51,51,Male,Retired,Diskretioneret
51,Male,Retired,PhD,2482,51,51,Male,Retired,Diskretioneret
51,Male,Retired,PhD,2640,51,51,Male,Retired,Diskretioneret
51,Male,Student,Bachelor's Degree,58,51,51,Male,Diskretioneret,Diskretioneret
51,Male,Student,Bachelor's Degree,831,51,51,Male,Diskretioneret,Diskretioneret
51,Male,Student,Master's Degree,958,51,51,Male,Diskretioneret,Diskretioneret
51,Male,Student,Master's Degree,2714,51,51,Male,Diskretioneret,Diskretioneret
51,Male,Student,PhD,424,51,51,Male,Diskretioneret,PhD
51,Male,Student,PhD,1982,51,51,Male,Diskretioneret,PhD
51,Male,Unemployed,Master's Degree,188,51,51,Male,Diskretioneret,Diskretioneret
51,Male,Unemployed,PhD,982,51,51,Male,Diskretioneret,PhD
52,Female,Employed,Associate's Degree,1878,52,52,Female,Employed,Diskretioneret
52,Female,Employed,Bachelor's Degree,1053,52,52,Female,Employed,Diskretioneret
52,Female,Employed,Master's Degree,1172,52,52,Female,Employed,Diskretioneret
52,Female,Employed,Master's Degree,2916,52,52,Female,Employed,Diskretioneret
52,Female,Employed,PhD,1232,52,52,Female,Employed,PhD
52,Female,Employed,PhD,1709,52,52,Female,Employed,PhD
52,Female,Employed,PhD,2673,52,52,Female,Employed,PhD
52,Female,Retired,Associate's Degree,1164,52,52,Female,Retired,Associate's Degree
52,Female,Retired,Associate's Degree,2752,52,52,Female,Retired,Associate's Degree
52,Female,Retired,Associate's Degree,2989,52,52,Female,Retired,Associate's Degree
52,Female,Retired,Bachelor's Degree,2840,52,52,Female,Retired,Diskretioneret
52,Female,Retired,PhD,916,52,52,Female,Retired,Diskretioneret
52,Female,Retired,PhD,1782,52,52,Female,Retired,Diskretioneret
52,Female,Student,Associate's Degree,2587,52,52,Female,Student,Diskretioneret
52,Female,Student,Bachelor's Degree,1173,52,52,Female,Student,Diskretioneret
52,Female,Student,Bachelor's Degree,2309,52,52,Female,Student,Diskretioneret
52,Female,Student,High School,981,52,52,Female,Student,Diskretioneret
52,Female,Student,High School,2626,52,52,Female,Student,Diskretioneret
52,Female,Unemployed,Associate's Degree,700,52,52,Female,Unemployed,Diskretioneret
52,Female,Unemployed,Associate's Degree,1335,52,52,Female,Unemployed,Diskretioneret
52,Female,Unemployed,High School,108,52,52,Female,Unemployed,Diskretioneret
52,Female,Unemployed,High School,1381,52,52,Female,Unemployed,Diskretioneret
52,Female,Unemployed,Master's Degree,25,52,52,Female,Unemployed,Diskretioneret
52,Female,Unemployed,PhD,117,52,52,Female,Unemployed,PhD
52,Female,Unemployed,PhD,1875,52,52,Female,Unemployed,PhD
52,Female,Unemployed,PhD,2386,52,52,Female,Unemployed,PhD
52,Male,Employed,Associate's Degree,386,52,52,Male,Employed,Associate's Degree
52,Male,Employed,Associate's Degree,1149,52,52,Male,Employed,Associate's Degree
52,Male,Employed,Associate's Degree,2423,52,52,Male,Employed,Associate's Degree
52,Male,Employed,Bachelor's Degree,938,52,52,Male,Employed,Diskretioneret
52,Male,Employed,High School,390,52,52,Male,Employed,Diskretioneret
52,Male,Employed,Master's Degree,430,52,52,Male,Employed,Diskretioneret
52,Male,Employed,Master's Degree,808,52,52,Male,Employed,Diskretioneret
52,Male,Employed,PhD,1372,52,52,Male,Employed,Diskretioneret
52,Male,Retired,Associate's Degree,641,52,52,Male,Retired,Diskretioneret
52,Male,Retired,Associate's Degree,1585,52,52,Male,Retired,Diskretioneret
52,Male,Retired,High School,1082,52,52,Male,Retired,Diskretioneret
52,Male,Retired,High School,1746,52,52,Male,Retired,Diskretioneret
52,Male,Retired,Master's Degree,2932,52,52,Male,Retired,Diskretioneret
52,Male,Retired,PhD,2348,52,52,Male,Retired,Diskretioneret
52,Male,Student,Associate's Degree,323,52,52,Male,Student,Associate's Degree
52,Male,Student,Associate's Degree,1093,52,52,Male,Student,Associate's Degree
52,Male,Student,Associate's Degree,2787,52,52,Male,Student,Associate's Degree
52,Male,Student,Bachelor's Degree,1693,52,52,Male,Student,Diskretioneret
52,Male,Student,High School,1239,52,52,Male,Student,Diskretioneret
52,Male,Student,High School,2512,52,52,Male,Student,Diskretioneret
52,Male,Student,Master's Degree,1480,52,52,Male,Student,Diskretioneret
52,Male,Student,PhD,1482,52,52,Male,Student,PhD
52,Male,Student,PhD,1726,52,52,Male,Student,PhD
52,Male,Student,PhD,2058,52,52,Male,Student,PhD
52,Male,Unemployed,Associate's Degree,2613,52,52,Male,Unemployed,Diskretioneret
52,Male,Unemployed,Bachelor's Degree,1342,52,52,Male,Unemployed,Diskretioneret
52,Male,Unemployed,Master's Degree,845,52,52,Male,Unemployed,Diskretioneret
52,Male,Unemployed,Master's Degree,2567,52,52,Male,Unemployed,Diskretioneret
52,Male,Unemployed,PhD,146,52,52,Male,Unemployed,Diskretioneret
52,Male,Unemployed,PhD,1194,52,52,Male,Unemployed,Diskretioneret
53,Female,Employed,High School,784,53,53,Female,Employed,Diskretioneret
53,Female,Employed,Master's Degree,2356,53,53,Female,Employed,Diskretioneret
53,Female,Employed,Master's Degree,2396,53,53,Female,Employed,Diskretioneret
53,Female,Employed,PhD,212,53,53,Female,Employed,Diskretioneret
53,Female,Retired,Associate's Degree,33,53,53,Female,Retired,Diskretioneret
53,Female,Retired,Associate's Degree,1037,53,53,Female,Retired,Diskretioneret
53,Female,Retired,Associate's Degree,2021,53,53,Female,Retired,Diskretioneret
53,Female,Retired,Bachelor's Degree,1621,53,53,Female,Retired,Bachelor's Degree
53,Female,Retired,Bachelor's Degree,1699,53,53,Female,Retired,Bachelor's Degree
53,Female,Retired,Bachelor's Degree,2090,53,53,Female,Retired,Bachelor's Degree
53,Female,Retired,Master's Degree,1310,53,53,Female,Retired,Diskretioneret
53,Female,Retired,PhD,387,53,53,Female,Retired,Diskretioneret
53,Female,Student,Associate's Degree,1311,53,53,Female,Student,Diskretioneret
53,Female,Student,Bachelor's Degree,1525,53,53,Female,Student,Diskretioneret
53,Female,Student,Bachelor's Degree,1750,53,53,Female,Student,Diskretioneret
53,Female,Student,Bachelor's Degree,1863,53,53,Female,Student,Diskretioneret
53,Female,Unemployed,Associate's Degree,568,53,53,Female,Unemployed,Diskretioneret
53,Female,Unemployed,Bachelor's Degree,2169,53,53,Female,Unemployed,Diskretioneret
53,Female,Unemployed,High School,2230,53,53,Female,Unemployed,Diskretioneret
53,Female,Unemployed,Master's Degree,176,53,53,Female,Unemployed,Diskretioneret
53,Female,Unemployed,Master's Degree,665,53,53,Female,Unemployed,Diskretioneret
53,Male,Employed,Associate's Degree,2324,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Employed,PhD,735,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Retired,Associate's Degree,2580,53,53,Male,Retired,Diskretioneret
53,Male,Retired,High School,482,53,53,Male,Retired,Diskretioneret
53,Male,Retired,PhD,1177,53,53,Male,Retired,Diskretioneret
53,Male,Retired,PhD,1296,53,53,Male,Retired,Diskretioneret
53,Male,Retired,PhD,2531,53,53,Male,Retired,Diskretioneret
53,Male,Student,Bachelor's Degree,510,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Student,Bachelor's Degree,843,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Student,High School,1222,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Student,PhD,407,53,53,Male,Diskretioneret,Diskretioneret
53,Male,Unemployed,Associate's Degree,237,53,53,Male,Unemployed,Associate's Degree
53,Male,Unemployed,Associate's Degree,886,53,53,Male,Unemployed,Associate's Degree
53,Male,Unemployed,Associate's Degree,2941,53,53,Male,Unemployed,Associate's Degree
53,Male,Unemployed,High School,729,53,53,Male,Unemployed,Diskretioneret
53,Male,Unemployed,High School,1069,53,53,Male,Unemployed,Diskretioneret
53,Male,Unemployed,Master's Degree,555,53,53,Male,Unemployed,Diskretioneret
53,Male,Unemployed,Master's Degree,2242,53,53,Male,Unemployed,Diskretioneret
53,Male,Unemployed,PhD,1630,53,53,Male,Unemployed,Diskretioneret
54,Female,Employed,Associate's Degree,1995,54,54,Female,Employed,Diskretioneret
54,Female,Employed,Bachelor's Degree,1564,54,54,Female,Employed,Bachelor's Degree
54,Female,Employed,Bachelor's Degree,2411,54,54,Female,Employed,Bachelor's Degree
54,Female,Employed,Bachelor's Degree,2584,54,54,Female,Employed,Bachelor's Degree
54,Female,Employed,High School,719,54,54,Female,Employed,High School
54,Female,Employed,High School,2178,54,54,Female,Employed,High School
54,Female,Employed,High School,2962,54,54,Female,Employed,High School
54,Female,Employed,Master's Degree,1815,54,54,Female,Employed,Diskretioneret
54,Female,Employed,Master's Degree,2308,54,54,Female,Employed,Diskretioneret
54,Female,Employed,PhD,821,54,54,Female,Employed,Diskretioneret
54,Female,Employed,PhD,2791,54,54,Female,Employed,Diskretioneret
54,Female,Retired,Bachelor's Degree,128,54,54,Female,Retired,Bachelor's Degree
54,Female,Retired,Bachelor's Degree,1228,54,54,Female,Retired,Bachelor's Degree
54,Female,Retired,Bachelor's Degree,2810,54,54,Female,Retired,Bachelor's Degree
54,Female,Retired,High School,630,54,54,Female,Retired,Diskretioneret
54,Female,Retired,High School,2222,54,54,Female,Retired,Diskretioneret
54,Female,Retired,Master's Degree,582,54,54,Female,Retired,Diskretioneret
54,Female,Retired,Master's Degree,1395,54,54,Female,Retired,Diskretioneret
54,Female,Retired,PhD,292,54,54,Female,Retired,PhD
54,Female,Retired,PhD,1414,54,54,Female,Retired,PhD
54,Female,Retired,PhD,2216,54,54,Female,Retired,PhD
54,Female,Student,Bachelor's Degree,1731,54,54,Female,Student,Diskretioneret
54,Female,Student,Bachelor's Degree,2963,54,54,Female,Student,Diskretioneret
54,Female,Student,PhD,1121,54,54,Female,Student,Diskretioneret
54,Female,Unemployed,Associate's Degree,372,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,Associate's Degree,2761,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,Bachelor's Degree,1842,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,High School,592,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,High School,1151,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,Master's Degree,320,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,Master's Degree,2909,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,PhD,2024,54,54,Female,Unemployed,Diskretioneret
54,Female,Unemployed,PhD,2223,54,54,Female,Unemployed,Diskretioneret
54,Male,Employed,Associate's Degree,1479,54,54,Male,Employed,Diskretioneret
54,Male,Employed,Bachelor's Degree,1325,54,54,Male,Employed,Diskretioneret
54,Male,Employed,High School,2404,54,54,Male,Employed,Diskretioneret
54,Male,Employed,Master's Degree,893,54,54,Male,Employed,Diskretioneret
54,Male,Employed,Master's Degree,2777,54,54,Male,Employed,Diskretioneret
54,Male,Retired,Associate's Degree,1456,54,54,Male,Retired,Associate's Degree
54,Male,Retired,Associate's Degree,2747,54,54,Male,Retired,Associate's Degree
54,Male,Retired,Associate's Degree,2996,54,54,Male,Retired,Associate's Degree
54,Male,Retired,Bachelor's Degree,1165,54,54,Male,Retired,Diskretioneret
54,Male,Retired,Bachelor's Degree,1492,54,54,Male,Retired,Diskretioneret
54,Male,Retired,PhD,2109,54,54,Male,Retired,Diskretioneret
54,Male,Student,Associate's Degree,2054,54,54,Male,Student,Diskretioneret
54,Male,Student,Bachelor's Degree,872,54,54,Male,Student,Diskretioneret
54,Male,Student,High School,929,54,54,Male,Student,Diskretioneret
54,Male,Student,PhD,2606,54,54,Male,Student,Diskretioneret
54,Male,Unemployed,Associate's Degree,10,54,54,Male,Unemployed,Diskretioneret
54,Male,Unemployed,Bachelor's Degree,2662,54,54,Male,Unemployed,Diskretioneret
54,Male,Unemployed,Master's Degree,419,54,54,Male,Unemployed,Diskretioneret
54,Male,Unemployed,PhD,830,54,54,Male,Unemployed,Diskretioneret
55,Female,Employed,Associate's Degree,442,55,55,Female,Employed,Diskretioneret
55,Female,Employed,Associate's Degree,1920,55,55,Female,Employed,Diskretioneret
55,Female,Employed,High School,751,55,55,Female,Employed,Diskretioneret
55,Female,Employed,Master's Degree,161,55,55,Female,Employed,Master's Degree
55,Female,Employed,Master's Degree,1205,55,55,Female,Employed,Master's Degree
55,Female,Employed,Master's Degree,2530,55,55,Female,Employed,Master's Degree
55,Female,Employed,PhD,450,55,55,Female,Employed,Diskretioneret
55,Female,Employed,PhD,895,55,55,Female,Employed,Diskretioneret
55,Female,Retired,Bachelor's Degree,740,55,55,Female,Retired,Diskretioneret
55,Female,Retired,Bachelor's Degree,1446,55,55,Female,Retired,Diskretioneret
55,Female,Retired,High School,663,55,55,Female,Retired,Diskretioneret
55,Female,Retired,PhD,925,55,55,Female,Retired,Diskretioneret
55,Female,Student,Associate's Degree,56,55,55,Female,Student,Diskretioneret
55,Female,Student,High School,1707,55,55,Female,Student,High School
55,Female,Student,High School,1880,55,55,Female,Student,High School
55,Female,Student,High School,1918,55,55,Female,Student,High School
55,Female,Student,Master's Degree,611,55,55,Female,Student,Diskretioneret
55,Female,Student,PhD,382,55,55,Female,Student,Diskretioneret
55,Female,Student,PhD,1498,55,55,Female,Student,Diskretioneret
55,Female,Unemployed,Associate's Degree,2190,55,55,Female,Unemployed,Diskretioneret
55,Female,Unemployed,Master's Degree,2147,55,55,Female,Unemployed,Diskretioneret
55,Female,Unemployed,PhD,2940,55,55,Female,Unemployed,Diskretioneret
55,Male,Employed,Associate's Degree,1322,55,55,Male,Employed,Diskretioneret
55,Male,Employed,Associate's Degree,2749,55,55,Male,Employed,Diskretioneret
55,Male,Employed,Bachelor's Degree,975,55,55,Male,Employed,Diskretioneret
55,Male,Employed,Bachelor's Degree,2215,55,55,Male,Employed,Diskretioneret
55,Male,Employed,High School,566,55,55,Male,Employed,Diskretioneret
55,Male,Employed,Master's Degree,2264,55,55,Male,Employed,Diskretioneret
55,Male,Retired,Associate's Degree,1802,55,55,Male,Retired,Diskretioneret
55,Male,Retired,Bachelor's Degree,1891,55,55,Male,Retired,Diskretioneret
55,Male,Retired,High School,1753,55,55,Male,Retired,Diskretioneret
55,Male,Retired,High School,1779,55,55,Male,Retired,Diskretioneret
55,Male,Retired,Master's Degree,748,55,55,Male,Retired,Master's Degree
55,Male,Retired,Master's Degree,1575,55,55,Male,Retired,Master's Degree
55,Male,Retired,Master's Degree,2195,55,55,Male,Retired,Master's Degree
55,Male,Retired,PhD,1683,55,55,Male,Retired,Diskretioneret
55,Male,Student,Bachelor's Degree,998,55,55,Male,Student,Diskretioneret
55,Male,Student,Bachelor's Degree,2878,55,55,Male,Student,Diskretioneret
55,Male,Student,High School,2389,55,55,Male,Student,Diskretioneret
